"GO.ID","Term_full","Ontology","Annotated","Significant","Expected","PValue","Gene_IDs","Gene_symbols","Algorithm","PValue_FDR"
"GO:0016917",NA,"MF",24,0,0.11,1,"","","classic",1
"GO:0016922","nuclear receptor binding","MF",7,0,0.03,1,"","","classic",1
"GO:0016933","extracellularly glycine-gated ion channel activity","MF",7,0,0.03,1,"","","classic",1
"GO:0016997",NA,"MF",13,0,0.06,1,"","","classic",1
"GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","MF",15,0,0.07,1,"","","classic",1
"GO:0017046","peptide hormone binding","MF",9,0,0.04,1,"","","classic",1
"GO:0017056","structural constituent of nuclear pore","MF",10,0,0.05,1,"","","classic",1
"GO:0017075","syntaxin-1 binding","MF",5,0,0.02,1,"","","classic",1
"GO:0017080","sodium channel regulator activity","MF",5,0,0.02,1,"","","classic",1
"GO:0017128","phospholipid scramblase activity","MF",8,0,0.04,1,"","","classic",1
"GO:0017147","Wnt-protein binding","MF",5,0,0.02,1,"","","classic",1
"GO:0017154","semaphorin receptor activity","MF",24,0,0.11,1,"","","classic",1
"GO:0017171",NA,"MF",204,0,0.98,1,"","","classic",1
"GO:0018455",NA,"MF",9,0,0.04,1,"","","classic",1
"GO:0019104","DNA N-glycosylase activity","MF",10,0,0.05,1,"","","classic",1
"GO:0019200","carbohydrate kinase activity","MF",22,0,0.11,1,"","","classic",1
"GO:0019203",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0019208","phosphatase regulator activity","MF",37,0,0.18,1,"","","classic",1
"GO:0019209",NA,"MF",12,0,0.06,1,"","","classic",1
"GO:0019210",NA,"MF",18,0,0.09,1,"","","classic",1
"GO:0019212",NA,"MF",7,0,0.03,1,"","","classic",1
"GO:0019213",NA,"MF",14,0,0.07,1,"","","classic",1
"GO:0019239","deaminase activity","MF",23,0,0.11,1,"","","classic",1
"GO:0019786","Atg8-specific peptidase activity","MF",5,0,0.02,1,"","","classic",1
"GO:0019787",NA,"MF",150,0,0.72,1,"","","classic",1
"GO:0019789","SUMO transferase activity","MF",7,0,0.03,1,"","","classic",1
"GO:0019798",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0019825","oxygen binding","MF",17,0,0.08,1,"","","classic",1
"GO:0019829","ATPase-coupled cation transmembrane transporter activity","MF",46,0,0.22,1,"","","classic",1
"GO:0019838","growth factor binding","MF",19,0,0.09,1,"","","classic",1
"GO:0019840",NA,"MF",9,0,0.04,1,"","","classic",1
"GO:0019842",NA,"MF",88,0,0.42,1,"","","classic",1
"GO:0019843","rRNA binding","MF",12,0,0.06,1,"","","classic",1
"GO:0019888","protein phosphatase regulator activity","MF",31,0,0.15,1,"","","classic",1
"GO:0019894","kinesin binding","MF",7,0,0.03,1,"","","classic",1
"GO:0019899",NA,"MF",151,0,0.72,1,"","","classic",1
"GO:0019900","kinase binding","MF",32,0,0.15,1,"","","classic",1
"GO:0019901","protein kinase binding","MF",29,0,0.14,1,"","","classic",1
"GO:0019902","phosphatase binding","MF",16,0,0.08,1,"","","classic",1
"GO:0019903","protein phosphatase binding","MF",13,0,0.06,1,"","","classic",1
"GO:0019904","protein domain specific binding","MF",21,0,0.1,1,"","","classic",1
"GO:0019905","syntaxin binding","MF",15,0,0.07,1,"","","classic",1
"GO:0019955","cytokine binding","MF",10,0,0.05,1,"","","classic",1
"GO:0019992","diacylglycerol binding","MF",5,0,0.02,1,"","","classic",1
"GO:0020037","heme binding","MF",125,0,0.6,1,"","","classic",1
"GO:0022804",NA,"MF",226,0,1.08,1,"","","classic",1
"GO:0022821",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0022824","transmitter-gated ion channel activity","MF",67,0,0.32,1,"","","classic",1
"GO:0022829","wide pore channel activity","MF",11,0,0.05,1,"","","classic",1
"GO:0022832","voltage-gated channel activity","MF",167,0,0.8,1,"","","classic",1
"GO:0022834",NA,"MF",183,0,0.88,1,"","","classic",1
"GO:0022835",NA,"MF",67,0,0.32,1,"","","classic",1
"GO:0022836",NA,"MF",327,0,1.56,1,"","","classic",1
"GO:0022839",NA,"MF",18,0,0.09,1,"","","classic",1
"GO:0022843",NA,"MF",147,0,0.7,1,"","","classic",1
"GO:0022848","acetylcholine-gated cation-selective channel activity","MF",30,0,0.14,1,"","","classic",1
"GO:0022853",NA,"MF",56,0,0.27,1,"","","classic",1
"GO:0022884",NA,"MF",9,0,0.04,1,"","","classic",1
"GO:0030116","glial cell-derived neurotrophic factor receptor binding","MF",6,0,0.03,1,"","","classic",1
"GO:0030145","manganese ion binding","MF",15,0,0.07,1,"","","classic",1
"GO:0030151","molybdenum ion binding","MF",5,0,0.02,1,"","","classic",1
"GO:0030170","pyridoxal phosphate binding","MF",48,0,0.23,1,"","","classic",1
"GO:0030246","carbohydrate binding","MF",97,0,0.46,1,"","","classic",1
"GO:0030247","polysaccharide binding","MF",9,0,0.04,1,"","","classic",1
"GO:0030249",NA,"MF",10,0,0.05,1,"","","classic",1
"GO:0030250","guanylate cyclase activator activity","MF",9,0,0.04,1,"","","classic",1
"GO:0030276","clathrin binding","MF",17,0,0.08,1,"","","classic",1
"GO:0030291","protein serine/threonine kinase inhibitor activity","MF",15,0,0.07,1,"","","classic",1
"GO:0030295","protein kinase activator activity","MF",12,0,0.06,1,"","","classic",1
"GO:0030296","protein tyrosine kinase activator activity","MF",5,0,0.02,1,"","","classic",1
"GO:0030368","interleukin-17 receptor activity","MF",7,0,0.03,1,"","","classic",1
"GO:0030371","translation repressor activity","MF",7,0,0.03,1,"","","classic",1
"GO:0030414","peptidase inhibitor activity","MF",123,0,0.59,1,"","","classic",1
"GO:0030507","spectrin binding","MF",5,0,0.02,1,"","","classic",1
"GO:0030527","structural constituent of chromatin","MF",150,0,0.72,1,"","","classic",1
"GO:0030551",NA,"MF",11,0,0.05,1,"","","classic",1
"GO:0030553","cGMP binding","MF",8,0,0.04,1,"","","classic",1
"GO:0030594","neurotransmitter receptor activity","MF",85,0,0.41,1,"","","classic",1
"GO:0030955","potassium ion binding","MF",5,0,0.02,1,"","","classic",1
"GO:0030971","receptor tyrosine kinase binding","MF",16,0,0.08,1,"","","classic",1
"GO:0030976","thiamine pyrophosphate binding","MF",6,0,0.03,1,"","","classic",1
"GO:0030983","mismatched DNA binding","MF",5,0,0.02,1,"","","classic",1
"GO:0031072","heat shock protein binding","MF",11,0,0.05,1,"","","classic",1
"GO:0031267","small GTPase binding","MF",81,0,0.39,1,"","","classic",1
"GO:0031369","translation initiation factor binding","MF",8,0,0.04,1,"","","classic",1
"GO:0031406",NA,"MF",47,0,0.22,1,"","","classic",1
"GO:0031418","L-ascorbic acid binding","MF",19,0,0.09,1,"","","classic",1
"GO:0031420",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0031543",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0031625","ubiquitin protein ligase binding","MF",12,0,0.06,1,"","","classic",1
"GO:0031779","melanocortin receptor binding","MF",5,0,0.02,1,"","","classic",1
"GO:0031957","very long-chain fatty acid-CoA ligase activity","MF",7,0,0.03,1,"","","classic",1
"GO:0032051","clathrin light chain binding","MF",7,0,0.03,1,"","","classic",1
"GO:0032182",NA,"MF",24,0,0.11,1,"","","classic",1
"GO:0032266","phosphatidylinositol-3-phosphate binding","MF",6,0,0.03,1,"","","classic",1
"GO:0032451",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0032813",NA,"MF",24,0,0.11,1,"","","classic",1
"GO:0033192","calmodulin-dependent protein phosphatase activity","MF",5,0,0.02,1,"","","classic",1
"GO:0033218",NA,"MF",36,0,0.17,1,"","","classic",1
"GO:0033293","monocarboxylic acid binding","MF",18,0,0.09,1,"","","classic",1
"GO:0033549",NA,"MF",15,0,0.07,1,"","","classic",1
"GO:0033558","protein lysine deacetylase activity","MF",10,0,0.05,1,"","","classic",1
"GO:0033743","peptide-methionine (R)-S-oxide reductase activity","MF",5,0,0.02,1,"","","classic",1
"GO:0034061","DNA polymerase activity","MF",13,0,0.06,1,"","","classic",1
"GO:0034062",NA,"MF",14,0,0.07,1,"","","classic",1
"GO:0034212",NA,"MF",19,0,0.09,1,"","","classic",1
"GO:0034483",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0034593",NA,"MF",13,0,0.06,1,"","","classic",1
"GO:0034596","phosphatidylinositol phosphate 4-phosphatase activity","MF",7,0,0.03,1,"","","classic",1
"GO:0035091","phosphatidylinositol binding","MF",104,0,0.5,1,"","","classic",1
"GO:0035251",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0035381","ATP-gated ion channel activity","MF",16,0,0.08,1,"","","classic",1
"GO:0035497","cAMP response element binding","MF",7,0,0.03,1,"","","classic",1
"GO:0035804","structural constituent of egg coat","MF",12,0,0.06,1,"","","classic",1
"GO:0036374","glutathione hydrolase activity","MF",6,0,0.03,1,"","","classic",1
"GO:0036402","proteasome-activating activity","MF",9,0,0.04,1,"","","classic",1
"GO:0038024","cargo receptor activity","MF",60,0,0.29,1,"","","classic",1
"GO:0038036","sphingosine-1-phosphate receptor activity","MF",7,0,0.03,1,"","","classic",1
"GO:0042043","neurexin family protein binding","MF",7,0,0.03,1,"","","classic",1
"GO:0042054","histone methyltransferase activity","MF",26,0,0.12,1,"","","classic",1
"GO:0042162","telomeric DNA binding","MF",10,0,0.05,1,"","","classic",1
"GO:0042277","peptide binding","MF",26,0,0.12,1,"","","classic",1
"GO:0042379",NA,"MF",52,0,0.25,1,"","","classic",1
"GO:0042393","histone binding","MF",14,0,0.07,1,"","","classic",1
"GO:0042562",NA,"MF",14,0,0.07,1,"","","classic",1
"GO:0042577","lipid phosphatase activity","MF",8,0,0.04,1,"","","classic",1
"GO:0042625",NA,"MF",24,0,0.11,1,"","","classic",1
"GO:0042626","ATPase-coupled transmembrane transporter activity","MF",97,0,0.46,1,"","","classic",1
"GO:0042800","histone methyltransferase activity (H3-K4 specific)","MF",6,0,0.03,1,"","","classic",1
"GO:0042802","identical protein binding","MF",53,0,0.25,1,"","","classic",1
"GO:0042803","protein homodimerization activity","MF",19,0,0.09,1,"","","classic",1
"GO:0042813","Wnt receptor activity","MF",9,0,0.04,1,"","","classic",1
"GO:0042887",NA,"MF",11,0,0.05,1,"","","classic",1
"GO:0042910","xenobiotic transmembrane transporter activity","MF",9,0,0.04,1,"","","classic",1
"GO:0042923","neuropeptide binding","MF",5,0,0.02,1,"","","classic",1
"GO:0042979",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0043015","gamma-tubulin binding","MF",8,0,0.04,1,"","","classic",1
"GO:0043021",NA,"MF",15,0,0.07,1,"","","classic",1
"GO:0043022","ribosome binding","MF",12,0,0.06,1,"","","classic",1
"GO:0043130","ubiquitin binding","MF",23,0,0.11,1,"","","classic",1
"GO:0043177",NA,"MF",47,0,0.22,1,"","","classic",1
"GO:0043178",NA,"MF",12,0,0.06,1,"","","classic",1
"GO:0043539",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0043855",NA,"MF",7,0,0.03,1,"","","classic",1
"GO:0044183","protein folding chaperone","MF",39,0,0.19,1,"","","classic",1
"GO:0044389",NA,"MF",12,0,0.06,1,"","","classic",1
"GO:0044769",NA,"MF",24,0,0.11,1,"","","classic",1
"GO:0045028","G protein-coupled purinergic nucleotide receptor activity","MF",13,0,0.06,1,"","","classic",1
"GO:0045125",NA,"MF",12,0,0.06,1,"","","classic",1
"GO:0045182","translation regulator activity","MF",17,0,0.08,1,"","","classic",1
"GO:0045296","cadherin binding","MF",9,0,0.04,1,"","","classic",1
"GO:0045309",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0045505","dynein intermediate chain binding","MF",15,0,0.07,1,"","","classic",1
"GO:0046332","SMAD binding","MF",9,0,0.04,1,"","","classic",1
"GO:0046527",NA,"MF",9,0,0.04,1,"","","classic",1
"GO:0046875","ephrin receptor binding","MF",9,0,0.04,1,"","","classic",1
"GO:0046906",NA,"MF",128,0,0.61,1,"","","classic",1
"GO:0046912","acyltransferase activity, acyl groups converted into alkyl on transfer","MF",5,0,0.02,1,"","","classic",1
"GO:0046933","proton-transporting ATP synthase activity, rotational mechanism","MF",6,0,0.03,1,"","","classic",1
"GO:0046935","1-phosphatidylinositol-3-kinase regulator activity","MF",5,0,0.02,1,"","","classic",1
"GO:0046943",NA,"MF",59,0,0.28,1,"","","classic",1
"GO:0046961","proton-transporting ATPase activity, rotational mechanism","MF",24,0,0.11,1,"","","classic",1
"GO:0047134","protein-disulfide reductase (NAD(P)) activity","MF",5,0,0.02,1,"","","classic",1
"GO:0048029","monosaccharide binding","MF",28,0,0.13,1,"","","classic",1
"GO:0048763",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0050145","nucleoside monophosphate kinase activity","MF",13,0,0.06,1,"","","classic",1
"GO:0050291","sphingosine N-acyltransferase activity","MF",8,0,0.04,1,"","","classic",1
"GO:0050308",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0050661","NADP binding","MF",25,0,0.12,1,"","","classic",1
"GO:0050694",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0050698",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0050839","cell adhesion molecule binding","MF",25,0,0.12,1,"","","classic",1
"GO:0050840","extracellular matrix binding","MF",7,0,0.03,1,"","","classic",1
"GO:0050997",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0051018","protein kinase A binding","MF",5,0,0.02,1,"","","classic",1
"GO:0051020","GTPase binding","MF",82,0,0.39,1,"","","classic",1
"GO:0051082","unfolded protein binding","MF",45,0,0.22,1,"","","classic",1
"GO:0051087","chaperone binding","MF",11,0,0.05,1,"","","classic",1
"GO:0051119",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0051139",NA,"MF",13,0,0.06,1,"","","classic",1
"GO:0051219",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0051287","NAD binding","MF",44,0,0.21,1,"","","classic",1
"GO:0051499","D-aminoacyl-tRNA deacylase activity","MF",5,0,0.02,1,"","","classic",1
"GO:0051536","iron-sulfur cluster binding","MF",54,0,0.26,1,"","","classic",1
"GO:0051537","2 iron, 2 sulfur cluster binding","MF",26,0,0.12,1,"","","classic",1
"GO:0051539","4 iron, 4 sulfur cluster binding","MF",15,0,0.07,1,"","","classic",1
"GO:0051540",NA,"MF",54,0,0.26,1,"","","classic",1
"GO:0051920","peroxiredoxin activity","MF",5,0,0.02,1,"","","classic",1
"GO:0051959","dynein light intermediate chain binding","MF",15,0,0.07,1,"","","classic",1
"GO:0051998",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0052689","carboxylic ester hydrolase activity","MF",37,0,0.18,1,"","","classic",1
"GO:0052742",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0052744",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0052745","inositol phosphate phosphatase activity","MF",9,0,0.04,1,"","","classic",1
"GO:0052866","phosphatidylinositol phosphate phosphatase activity","MF",19,0,0.09,1,"","","classic",1
"GO:0052890",NA,"MF",14,0,0.07,1,"","","classic",1
"GO:0055077","gap junction hemi-channel activity","MF",6,0,0.03,1,"","","classic",1
"GO:0055102",NA,"MF",7,0,0.03,1,"","","classic",1
"GO:0060590",NA,"MF",14,0,0.07,1,"","","classic",1
"GO:0061134",NA,"MF",127,0,0.61,1,"","","classic",1
"GO:0061135",NA,"MF",115,0,0.55,1,"","","classic",1
"GO:0061575","cyclin-dependent protein serine/threonine kinase activator activity","MF",6,0,0.03,1,"","","classic",1
"GO:0061578","Lys63-specific deubiquitinase activity","MF",5,0,0.02,1,"","","classic",1
"GO:0061608","nuclear import signal receptor activity","MF",8,0,0.04,1,"","","classic",1
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","MF",11,0,0.05,1,"","","classic",1
"GO:0061630","ubiquitin protein ligase activity","MF",58,0,0.28,1,"","","classic",1
"GO:0061659",NA,"MF",60,0,0.29,1,"","","classic",1
"GO:0061733",NA,"MF",18,0,0.09,1,"","","classic",1
"GO:0061783",NA,"MF",9,0,0.04,1,"","","classic",1
"GO:0061980",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0070001",NA,"MF",48,0,0.23,1,"","","classic",1
"GO:0070003",NA,"MF",19,0,0.09,1,"","","classic",1
"GO:0070006","metalloaminopeptidase activity","MF",16,0,0.08,1,"","","classic",1
"GO:0070008","serine-type exopeptidase activity","MF",6,0,0.03,1,"","","classic",1
"GO:0070273","phosphatidylinositol-4-phosphate binding","MF",5,0,0.02,1,"","","classic",1
"GO:0070279",NA,"MF",48,0,0.23,1,"","","classic",1
"GO:0070403","NAD+ binding","MF",12,0,0.06,1,"","","classic",1
"GO:0070566",NA,"MF",8,0,0.04,1,"","","classic",1
"GO:0070569","uridylyltransferase activity","MF",5,0,0.02,1,"","","classic",1
"GO:0070573","metallodipeptidase activity","MF",5,0,0.02,1,"","","classic",1
"GO:0070679","inositol 1,4,5 trisphosphate binding","MF",7,0,0.03,1,"","","classic",1
"GO:0070851",NA,"MF",42,0,0.2,1,"","","classic",1
"GO:0070915","lysophosphatidic acid receptor activity","MF",5,0,0.02,1,"","","classic",1
"GO:0071855",NA,"MF",13,0,0.06,1,"","","classic",1
"GO:0071949","FAD binding","MF",21,0,0.1,1,"","","classic",1
"GO:0072341",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0090482","vitamin transmembrane transporter activity","MF",13,0,0.06,1,"","","classic",1
"GO:0097747",NA,"MF",14,0,0.07,1,"","","classic",1
"GO:0098960",NA,"MF",47,0,0.22,1,"","","classic",1
"GO:0099094",NA,"MF",115,0,0.55,1,"","","classic",1
"GO:0099095",NA,"MF",7,0,0.03,1,"","","classic",1
"GO:0099106","ion channel regulator activity","MF",19,0,0.09,1,"","","classic",1
"GO:0099528",NA,"MF",10,0,0.05,1,"","","classic",1
"GO:0099529",NA,"MF",30,0,0.14,1,"","","classic",1
"GO:0099604","ligand-gated calcium channel activity","MF",13,0,0.06,1,"","","classic",1
"GO:0106018",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0106274","NAD+-protein-arginine ADP-ribosyltransferase activity","MF",11,0,0.05,1,"","","classic",1
"GO:0120013","lipid transfer activity","MF",13,0,0.06,1,"","","classic",1
"GO:0120015",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0120020","cholesterol transfer activity","MF",5,0,0.02,1,"","","classic",1
"GO:0120227",NA,"MF",9,0,0.04,1,"","","classic",1
"GO:0120515",NA,"MF",7,0,0.03,1,"","","classic",1
"GO:0140030",NA,"MF",7,0,0.03,1,"","","classic",1
"GO:0140097",NA,"MF",132,0,0.63,1,"","","classic",1
"GO:0140102",NA,"MF",10,0,0.05,1,"","","classic",1
"GO:0140103",NA,"MF",10,0,0.05,1,"","","classic",1
"GO:0140104",NA,"MF",24,0,0.11,1,"","","classic",1
"GO:0140142",NA,"MF",13,0,0.06,1,"","","classic",1
"GO:0140161",NA,"MF",7,0,0.03,1,"","","classic",1
"GO:0140297",NA,"MF",16,0,0.08,1,"","","classic",1
"GO:0140299",NA,"MF",12,0,0.06,1,"","","classic",1
"GO:0140303",NA,"MF",23,0,0.11,1,"","","classic",1
"GO:0140318",NA,"MF",9,0,0.04,1,"","","classic",1
"GO:0140326","ATPase-coupled intramembrane lipid transporter activity","MF",15,0,0.07,1,"","","classic",1
"GO:0140358","P-type transmembrane transporter activity","MF",20,0,0.1,1,"","","classic",1
"GO:0140359","ABC-type transporter activity","MF",51,0,0.24,1,"","","classic",1
"GO:0140375",NA,"MF",56,0,0.27,1,"","","classic",1
"GO:0140597",NA,"MF",5,0,0.02,1,"","","classic",1
"GO:0140612",NA,"MF",12,0,0.06,1,"","","classic",1
"GO:0140657",NA,"MF",480,0,2.3,1,"","","classic",1
"GO:0140658","ATP-dependent chromatin remodeler activity","MF",40,0,0.19,1,"","","classic",1
"GO:0140662","ATP-dependent protein folding chaperone","MF",38,0,0.18,1,"","","classic",1
"GO:0140664","ATP-dependent DNA damage sensor activity","MF",12,0,0.06,1,"","","classic",1
"GO:0140678",NA,"MF",168,0,0.8,1,"","","classic",1
"GO:0140828",NA,"MF",25,0,0.12,1,"","","classic",1
"GO:0140938",NA,"MF",8,0,0.04,1,"","","classic",1
"GO:0140993",NA,"MF",48,0,0.23,1,"","","classic",1
"GO:0140994",NA,"MF",8,0,0.04,1,"","","classic",1
"GO:0141108",NA,"MF",19,0,0.09,1,"","","classic",1
"GO:0160041",NA,"MF",15,0,0.07,1,"","","classic",1
"GO:0160215",NA,"MF",21,0,0.1,1,"","","classic",1
"GO:0170055",NA,"MF",14,0,0.07,1,"","","classic",1
"GO:0180030",NA,"MF",6,0,0.03,1,"","","classic",1
"GO:0180051",NA,"MF",59,0,0.28,1,"","","classic",1
"GO:1901505",NA,"MF",13,0,0.06,1,"","","classic",1
"GO:1901567",NA,"MF",9,0,0.04,1,"","","classic",1
"GO:1901681",NA,"MF",31,0,0.15,1,"","","classic",1
"GO:1901682",NA,"MF",12,0,0.06,1,"","","classic",1
"GO:1901981","phosphatidylinositol phosphate binding","MF",30,0,0.14,1,"","","classic",1
"GO:1902936","phosphatidylinositol bisphosphate binding","MF",14,0,0.07,1,"","","classic",1
"GO:1904315",NA,"MF",30,0,0.14,1,"","","classic",1
"GO:1990380","Lys48-specific deubiquitinase activity","MF",5,0,0.02,1,"","","classic",1
"GO:1990404","NAD+-protein ADP-ribosyltransferase activity","MF",12,0,0.06,1,"","","classic",1
"GO:1990782",NA,"MF",16,0,0.08,1,"","","classic",1
"GO:1990817","RNA adenylyltransferase activity","MF",6,0,0.03,1,"","","classic",1
"GO:1990837","sequence-specific double-stranded DNA binding","MF",105,0,0.5,1,"","","classic",1
"GO:0005861","troponin complex","CC",29,13,0.26,3.28264704443243e-20,"ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750","tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2","classic",4.25649900094738e-18
"GO:0005865",NA,"CC",29,13,0.26,3.28264704443243e-20,"ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750","tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2","classic",4.25649900094738e-18
"GO:0036379",NA,"CC",29,13,0.26,3.28264704443243e-20,"ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750","tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2","classic",4.25649900094738e-18
"GO:0030016","myofibril","CC",50,13,0.46,1.50439960754428e-16,"ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750","tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2","classic",9.75352412224543e-15
"GO:0030017","sarcomere","CC",50,13,0.46,1.50439960754428e-16,"ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750","tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2","classic",9.75352412224543e-15
"GO:0043292",NA,"CC",50,13,0.46,1.50439960754428e-16,"ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750","tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2","classic",9.75352412224543e-15
"GO:0015629","actin cytoskeleton","CC",154,17,1.4,7.26034743572784e-15,"ENSCHAG00000008006, ENSCHAG00000008143, ENSCHAG00000011333, ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750, ENSCHAG00000019283","ENSCHAG00000008006, ENSCHAG00000008143, ENSCHAG00000011333, tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2, ENSCHAG00000019283","classic",4.03467878928304e-13
"GO:0099080",NA,"CC",173,14,1.58,1.93057702767607e-10,"ENSCHAG00000012653, ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750","si:dkey-225f5.4, tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2","classic",9.38743079707491e-09
"GO:0099081",NA,"CC",152,13,1.39,4.86531034282533e-10,"ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750","tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2","classic",1.89260572335905e-08
"GO:0099512",NA,"CC",152,13,1.39,4.86531034282533e-10,"ENSCHAG00000015975, ENSCHAG00000016153, ENSCHAG00000016160, ENSCHAG00000016193, ENSCHAG00000016209, ENSCHAG00000016273, ENSCHAG00000016279, ENSCHAG00000016334, ENSCHAG00000016374, ENSCHAG00000016464, ENSCHAG00000016508, ENSCHAG00000016547, ENSCHAG00000016750","tnni2a.1, tnni2a.2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, TNNI2, tnni2a.4, TNNI2","classic",1.89260572335905e-08
